Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8112.JPEG	0.657393
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16072.JPEG	0.527911
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12040.JPEG	0.300930
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5232.JPEG	0.322439
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_10542.JPEG	0.067189
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_27530.JPEG	0.530778
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12241.JPEG	0.144159
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7820.JPEG	0.581478
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_15071.JPEG	0.623922
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7411.JPEG	0.552417
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16982.JPEG	0.370913
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_14280.JPEG	0.697964
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12881.JPEG	-0.171381
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7230.JPEG	0.479022
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11570.JPEG	0.488602
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16090.JPEG	0.453130
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11011.JPEG	0.302316
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8421.JPEG	-0.088678
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_13452.JPEG	0.468434
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5501.JPEG	0.328544
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5911.JPEG	0.369897
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8601.JPEG	0.599054
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_14150.JPEG	0.234612
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8610.JPEG	0.410633
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9772.JPEG	0.252758
