Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00002085.JPEG	0.236307
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00011836.JPEG	-0.254358
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00033647.JPEG	-0.129450
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00024094.JPEG	-0.526310
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00011607.JPEG	0.096039
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00022823.JPEG	0.288147
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00038158.JPEG	-0.422849
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00032142.JPEG	-0.118031
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00016767.JPEG	0.166790
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00034249.JPEG	0.241210
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00013916.JPEG	0.126495
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00045605.JPEG	-0.378357
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00022968.JPEG	0.365244
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00017540.JPEG	0.575092
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00003305.JPEG	0.444448
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00047201.JPEG	0.295686
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00012967.JPEG	-0.107305
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00031615.JPEG	0.051541
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00024070.JPEG	-0.263355
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00014341.JPEG	-0.172779
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00012124.JPEG	0.022508
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00042251.JPEG	-0.016871
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00016480.JPEG	-0.311655
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00044407.JPEG	0.414192
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00023381.JPEG	0.344468
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00024250.JPEG	0.823860
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00006532.JPEG	0.561945
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00010562.JPEG	0.272979
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00003876.JPEG	-0.521683
/data/data0/Bhargava/imagenet/val/n02256656/ILSVRC2012_val_00008798.JPEG	0.535700
